350	0.004443112451148
355	0.131482708617844
360	0.324870287346329
365	0.526223952391827
370	0.719903753697154
375	0.908217535541638
380	1.09584360560754
385	1.2854869452476
390	1.47782894939898
395	1.67173450912364
400	1.87031151039858
405	2.06963280037957
410	2.26746743546541
415	2.46541742156843
420	2.66266321717612
425	2.8631479045589
430	3.06196659367935
435	3.26223183948422
440	3.46261298559683
445	3.66343383880109
450	3.86536700538525
455	4.06853525178901
460	4.27393361785815
465	4.48206031012874
470	4.68590418391881
475	4.89067608410658
480	5.1000125888311
485	5.30917414451292
490	5.51907559457632
495	5.72877325784271
500	5.93740172703801
505	6.14522905595451
510	6.35513105530847
515	6.56382022111042
520	6.7730985010358
525	6.98198541143863
530	7.18842440846985
535	7.39362969890785
540	7.60108488347132
545	7.81024314340979
550	8.019923778668881
555	8.228381693145931
560	8.436226324714999
565	8.6420682429097
570	8.84452021442587
575	9.045766218521999
580	9.24471536414997
585	9.442846890782389
590	9.635964767846909
595	9.82295118905806
600	10.0025740956943
605	10.1761740313623
610	10.3442909486807
615	10.4995541922972
620	10.6440378833587
625	10.7756316475416
630	10.893239100892
635	10.9982222093486
640	11.0898108675489
645	11.1705436218068
650	11.2393323275268
655	11.2961937380709
660	11.3425183824868
665	11.3803471498424
670	11.4109445070023
675	11.4350223345297
680	11.4542021381516
685	11.4693886268815
690	11.4811961272796
695	11.490353383129
700	11.4975451675039
705	11.5034371381669
710	11.5083489272937
715	11.5125155378638
720	11.5160914084104
725	11.5193124070455
730	11.5223137553724
735	11.5251865202725
740	11.5281488497446
745	11.5312207462042
750	11.5345519270324
755	11.5379119977975
760	11.5393604248163
765	11.5402811703676
770	11.5407777427643
775	11.541109791653
780	11.5414597995966
785	11.5419798294465
790	11.5424018850861
795	11.5427278753
800	11.5427278753
0	nan
0	nan
0	nan
0	nan
0	nan
0	nan
0	nan
0	nan
0	nan
