1.2900000000000000E+01	1.0000000000000000E+00
1.1300000000000001E+01	2.0000000000000000E+00
1.0600000000000000E+01	3.0000000000000000E+00
1.1199999999999999E+01	4.0000000000000000E+00
1.0900000000000000E+01	5.0000000000000000E+00
7.5000000000000000E+00	6.0000000000000000E+00
7.7000000000000002E+00	7.0000000000000000E+00
1.1699999999999999E+01	8.0000000000000000E+00
1.2900000000000000E+01	9.0000000000000000E+00
1.4300000000000001E+01	1.0000000000000000E+01
1.0900000000000000E+01	1.1000000000000000E+01
1.3699999999999999E+01	1.2000000000000000E+01
1.7100000000000001E+01	1.3000000000000000E+01
1.4000000000000000E+01	1.4000000000000000E+01
1.5300000000000001E+01	1.5000000000000000E+01
8.5000000000000000E+00	1.6000000000000000E+01
5.7000000000000002E+00	1.7000000000000000E+01
5.5000000000000000E+00	1.8000000000000000E+01
7.5999999999999996E+00	1.9000000000000000E+01
8.5999999999999996E+00	2.0000000000000000E+01
7.2999999999999998E+00	2.1000000000000000E+01
7.5999999999999996E+00	2.2000000000000000E+01
1.2699999999999999E+01	2.3000000000000000E+01
1.1000000000000000E+01	2.4000000000000000E+01
1.2699999999999999E+01	2.5000000000000000E+01
1.2900000000000000E+01	2.6000000000000000E+01
1.3000000000000000E+01	2.7000000000000000E+01
1.0900000000000000E+01	2.8000000000000000E+01
1.0400000000000000E+01	2.9000000000000000E+01
1.0199999999999999E+01	3.0000000000000000E+01
8.0000000000000000E+00	3.1000000000000000E+01
1.0900000000000000E+01	3.2000000000000000E+01
1.3600000000000000E+01	3.3000000000000000E+01
1.0500000000000000E+01	3.4000000000000000E+01
9.1999999999999993E+00	3.5000000000000000E+01
1.2400000000000000E+01	3.6000000000000000E+01
1.2699999999999999E+01	3.7000000000000000E+01
1.3300000000000001E+01	3.8000000000000000E+01
1.0100000000000000E+01	3.9000000000000000E+01
7.7999999999999998E+00	4.0000000000000000E+01
4.7999999999999998E+00	4.1000000000000000E+01
3.0000000000000000E+00	4.2000000000000000E+01
2.5000000000000000E+00	4.3000000000000000E+01
6.2999999999999998E+00	4.4000000000000000E+01
9.6999999999999993E+00	4.5000000000000000E+01
1.1600000000000000E+01	4.6000000000000000E+01
8.5999999999999996E+00	4.7000000000000000E+01
1.2400000000000000E+01	4.8000000000000000E+01
1.0500000000000000E+01	4.9000000000000000E+01
1.3300000000000001E+01	5.0000000000000000E+01
1.0400000000000000E+01	5.1000000000000000E+01
8.0999999999999996E+00	5.2000000000000000E+01
3.7000000000000002E+00	5.3000000000000000E+01
1.0699999999999999E+01	5.4000000000000000E+01
5.0999999999999996E+00	5.5000000000000000E+01
1.0400000000000000E+01	5.6000000000000000E+01
1.0900000000000000E+01	5.7000000000000000E+01
1.1699999999999999E+01	5.8000000000000000E+01
1.1400000000000000E+01	5.9000000000000000E+01
1.3699999999999999E+01	6.0000000000000000E+01
1.4100000000000000E+01	6.1000000000000000E+01
1.4000000000000000E+01	6.2000000000000000E+01
1.2500000000000000E+01	6.3000000000000000E+01
6.2999999999999998E+00	6.4000000000000000E+01
9.5999999999999996E+00	6.5000000000000000E+01
1.1699999999999999E+01	6.6000000000000000E+01
5.0000000000000000E+00	6.7000000000000000E+01
